wav_filename,wav_filesize,transcript
zf2_02_066.wav,131372,airfrans three five six roger good morning squawk seven five three six
zf2_02_044.wav,225836,airfrans one five five four good morning radar contact maintain flight level three four zero trasadingen zurich east fusse
zf2_02_099.wav,131372,aero lloyd five one seven turn left heading of zero two zero
zf2_02_056.wav,202796,lufthansa four three nine three good morning radar contact proceed via trasadingen zurich east fusse
zf2_02_078.wav,73772,aero lloyd five one seven from zurich
zf2_02_085.wav,199340,good morning transwede one zero seven radar contact maintain flight level three three zero trasadingen st prex
zf2_02_012.wav,101420,good morning lufthansa four seven two three radar contact
zf2_02_108.wav,129068,aviva nine zero eight one your rate of descent at least two thousand five hundred
zf2_02_213.wav,101420,alitalia one four nine good morning radar contact
zf2_02_089.wav,178604,air berlin five zero eight one contact geneva on ah frequency one three three one five bye bye
zf2_02_041.wav,168236,jetcom one three three roger further climb contact radar one three three decimal four bye
zf2_02_048.wav,138284,transavia three eight one contact milan one three four five two bye bye
zf2_02_038.wav,212012,hamburg air two five four six good morning radar contact climb flight level two nine zero
zf2_02_118.wav,13868,sorry
zf2_02_150.wav,218924,netherlands air force four one four good morning radar contact maintain flight level three four zero trasadingen saronno
zf2_02_116.wav,122156,jet set four four two contact milan one three four five two bye
zf2_02_045.wav,184364,hapag lloyd six five three further climb clearance contact radar one three three decimal four bye bye
zf2_02_100.wav,119852,foxtrot sierra india contact milan one three four five two bye bye
zf2_02_053.wav,225836,gulf air zero three two good morning radar contact maintain flight level three four zero proceed trasadingen zurich east fusse
zf2_02_065.wav,122156,and swissair six five five two proceed inbound zurich east fusse
zf2_02_135.wav,200492,l t u seven seven five six contact geneva on ah one ah three three decimal one five bye bye
zf2_02_190.wav,81836,turkish nine two five ahm zurich
zf2_02_151.wav,124460,lufthansa four six five two climb flight level three four zero
zf2_02_195.wav,259244,good morning lufthansa three five five six radar contact maintain flight level two nine zero and proceed trasadingen canne
zf2_02_004.wav,169388,good morning transavia three eight one radar contact proceed direct saronno
zf2_02_096.wav,169388,lufthansa triple five zero turn right heading of ah two seven zero
zf2_02_166.wav,165932,good morning shamrock four eight two two radar contact continue descent flight level two seven zero
zf2_02_049.wav,228140,good morning german air force four nine zero one radar contact maintain flight level three four zero trasadingen st prex
zf2_02_179.wav,157868,lufthansa four five seven five contact rhein control on one three two decimal four bye bye
zf2_02_140.wav,123308,sabena eight two six alfa continue climb flight level three one zero
zf2_02_144.wav,131372,alitalia one one seven roger good morning i'll call you back with further in one minute
zf2_02_020.wav,157868,blue five seven two contact milan one three four decimal five two bye
zf2_02_168.wav,106028,alitalia four zero one roger left turn heading of one eight zero
zf2_02_022.wav,203948,good morning lufthansa triple five zero maintain for the time two eight zero and ah what is your requested level
zf2_02_086.wav,156716,jet set four four two good morning radar contact continue descent flight level two five zero
zf2_02_094.wav,194732,aviva nine zero eight one good morning radar contact i'll call you back with further descent turn right ten degrees
zf2_02_171.wav,111788,lufthansa eight two two one set course direct fusse
zf2_02_097.wav,135980,swissair four eight eight turn right heading of ah zero eight zero
zf2_02_076.wav,154412,lufthansa four three nine three turn left by ten degrees descend flight level three three zero
zf2_02_165.wav,48428,united six nine
zf2_02_211.wav,123308,hapag lloyd three five five one descend flight level three one zero
zf2_02_103.wav,9260,roge
zf2_02_173.wav,140588,alitalia one one seven contact milan on one three four five two bye bye
zf2_02_149.wav,130220,alitalia one one seven descend to flight level three three zero
zf2_02_128.wav,89900,airfrans three five six set course direct hochwald
zf2_02_030.wav,200492,lufthansa eight two six eight set course direct olben st prex climb flight level three four zero
zf2_02_136.wav,225836,aero lloyd five nine zero good morning radar contact maintain flight level three zero zero proceed via trasadingen canne
zf2_02_214.wav,118700,delta seven six contact milan one three four five two bye
zf2_02_164.wav,85292,that's correct and proceed direct trasadingen nelli
zf2_02_015.wav,205100,sabena seven eight one six radar contact climb initially flight level three four zero trasadingen karlsruhe
zf2_02_007.wav,230444,t w a eight eight one good morning radar contact maintain flight level three four zero trasadingen zurich east fusse
zf2_02_137.wav,255788,lufthansa eight two two one good morning ah radar contact maintain flight level three three zero proceed trasadingen zurich eas fu fusse
zf2_02_061.wav,133676,lufthansa four three five six contact reims on one three four four bye bye
zf2_02_181.wav,122156,until passing flight level three two zero then direct canne
zf2_02_006.wav,154412,swissair six five two zero contact rhein control one two zero decimal nine two bye
zf2_02_163.wav,188972,good morning lufthansa four five seven five radar contact continue climb flight level three two zero
zf2_02_138.wav,170540,united six nine good morning radar contact descend to flight level three zero zero
zf2_02_178.wav,141740,lufthansa four six five two contact geneva one three three one five bye bye
zf2_02_119.wav,243116,aero lloyd five one seven resume own navigation direct ah karlsruhe and contact rhein control on one two zero decimal nine two bye bye
zf2_02_160.wav,115244,alitalia one one seven descend flight level two five zero
zf2_02_034.wav,157868,lufthansa five three one eight contact milan one three four five two bye
zf2_02_023.wav,149804,roger lufthansa triple five zero maintain two eight zero trasadingen fribourg
zf2_02_198.wav,137132,netherlands air force four one four contact milan one three four five two bye bye
zf2_02_082.wav,117548,hapag lloyd one seven one geneva one three three one five bye bye
zf2_02_142.wav,197036,lufthansa four six five two good morning radar contact maintain flight level two nine zero trasadingen st prex
zf2_02_008.wav,159020,good morning blue five seven two radar contact continue descent flight level two five zero
zf2_02_091.wav,134828,german air force four nine zero one geneva one three three one five bye bye
zf2_02_036.wav,179756,lufthansa eight two six eight further climb clearance radar one three three decimal four bye bye
zf2_02_087.wav,179756,saudia three four one good morning radar contact maintain flight level three four zero flight planned route
zf2_02_052.wav,168236,hamburg air two five four six contact geneva one three three one five bye bye
zf2_02_185.wav,146348,aero lloyd five nine zero contact milan one three four decimal five two bye bye
zf2_02_093.wav,161324,oscar alfa victor climb flight level three four zero on radar heading of two five five
zf2_02_207.wav,94508,delta seven six descend flight level three one zero
zf2_02_024.wav,172844,lufthansa four three five six proceed direct hochwald and then morok
zf2_02_026.wav,224684,lufthansa eight two six eight good morning radar contact maintain flight level three zero zero proceed trasadingen st prex
zf2_02_092.wav,165932,air inter three two zero papa hotel contact reims on one three four decimal four bye bye
zf2_02_188.wav,102572,jetaviation seven zero one good morning radar contact
zf2_02_192.wav,23084,thank you
zf2_02_075.wav,55340,that's correct the rate two thousand
zf2_02_184.wav,55340,turkish nine two five
zf2_02_115.wav,95660,transwede one zero seven set course direct st prex
zf2_02_121.wav,101420,saudia three four one heading of zero nine five
zf2_02_054.wav,232748,speedway three four six nine good morning radar contact maintain flight level three three zero proceed trasadingen zurich east fusse
zf2_04_092.wav,58796,airfrans one five five four
zf2_04_183.wav,95660,alitalia four zero one climb flight level three three zero
zf2_04_062.wav,117548,lufthansa triple five zero descend flight level two five zero
zf2_04_018.wav,123308,good morning sabena seven eight one six squawk two seven one six
zf2_04_075.wav,111788,lufthansa triple five zero normal rate of descent direct fribourg
zf2_04_189.wav,112940,netherlands air force four one four milan one three four five two bye
zf2_04_052.wav,110636,aero lloyd five six zero geneva one three three one five bye
zf2_04_186.wav,124460,alitalia two nine two contact rhein control one two zero nine two bye
zf2_04_211.wav,97964,iberia three four two two own navigation direct nelli
