client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
xxx-id	zf2_02_065	and swissair six five five two proceed inbound zurich east fusse 						en	
xxx-id	zf2_02_135	~l ~t ~u seven seven five six contact geneva on ah one ah three three decimal one five bye bye 						en	
xxx-id	zf2_02_122	speedway three four six nine contact milan one three four five two bye bye 						en	
xxx-id	zf2_02_183	[EMPTY] 						en	
xxx-id	zf2_02_102	@aviva nine zero eight one descend flight level two seven zero 						en	
xxx-id	zf2_02_151	lufthansa four six five two climb flight level three four zero 						en	
xxx-id	zf2_02_124	sabena eight two six alfa radar contact climb to flight level three zero zero correction two nine zero 						en	
xxx-id	zf2_02_190	turkish nine two five ahm zurich 						en	
xxx-id	zf2_02_013	sabena seven eight one six roger good morning squawk two seven one six 						en	
xxx-id	zf2_02_195	good morning lufthansa three five five six radar contact maintain flight level two nine zero and proceed trasadingen canne 						en	
xxx-id	zf2_02_004	good morning transavia three eight one radar contact proceed direct saronno 						en	
xxx-id	zf2_02_096	lufthansa triple five zero turn right heading of ah two seven zero 						en	
xxx-id	zf2_02_120	~l ~t ~u seven seven five six good morning radar contact continue climb flight level two nine zero 						en	
xxx-id	zf2_02_166	good morning shamrock four eight two two radar contact continue descent flight level two seven zero 						en	
xxx-id	zf2_02_029	foxtrot sierra india good morning radar contact maintain flight level two nine zero final level trasadingen canne 						en	
xxx-id	zf2_02_049	good morning german air force four nine zero one radar contact maintain flight level three four zero trasadingen st prex 						en	
xxx-id	zf2_02_031	ah fly heading two one zero 						en	
xxx-id	zf2_02_140	sabena eight two six alfa continue climb flight level three one zero 						en	
xxx-id	zf2_02_098	lufthansa triple five zero descend flight level two five zero 						en	
xxx-id	zf2_02_179	lufthansa four five seven five contact rhein control on one three two decimal four bye bye 						en	
xxx-id	zf2_02_020	blue five seven two contact milan one three four decimal five two bye 						en	
xxx-id	zf2_02_144	alitalia one one seven roger good morning i'll call you back with further in one minute 						en	
xxx-id	zf2_02_145	lufthansa four six five two climb flight level three one zero 						en	
xxx-id	zf2_02_022	good morning lufthansa triple five zero maintain for the time two eight zero and ah what is your requested level 						en	
xxx-id	zf2_02_123	swissair six five five two contact milan one three four five two bye bye 						en	
xxx-id	zf2_02_086	jet set four four two good morning radar contact continue descent flight level two five zero 						en	
xxx-id	zf2_02_017	aero lloyd five eight zero good morning rad= correction aero lloyd five six zero radar contact maintain flight level three three zero proceed trasadingen st prex 						en	
xxx-id	zf2_02_168	alitalia four zero one roger left turn heading of one eight zero 						en	
xxx-id	zf2_02_202	lauda six eight six nine descend flight level two nine zero 						en	
xxx-id	zf2_02_094	@aviva nine zero eight one good morning radar contact i'll call you back with further descent turn right ten degrees 						en	
xxx-id	zf2_02_097	swissair four eight eight turn right heading of ah zero eight zero 						en	
xxx-id	zf2_02_076	lufthansa four three nine three turn left by ten degrees descend flight level three three zero 						en	
xxx-id	zf2_02_111	[EMPTY] 						en	
xxx-id	zf2_02_171	lufthansa eight two two one set course direct fusse 						en	
xxx-id	zf2_02_208	hamburg air two five zero zero good morning radar contact direct st prex 						en	
xxx-id	zf2_02_211	hapag lloyd three five five one descend flight level three one zero 						en	
xxx-id	zf2_02_130	that's correct swissair four eight eight and further contact rhein control on one three two decimal four bye bye 						en	
xxx-id	zf2_02_165	united six nine 						en	
xxx-id	zf2_02_113	sabena eight two six alfa good morning squawk seven five three one 						en	
xxx-id	zf2_02_173	alitalia one one seven contact milan on one three four five two bye bye 						en	
xxx-id	zf2_02_103	roge= 						en	
xxx-id	zf2_02_149	alitalia one one seven descend to flight level three three zero 						en	
xxx-id	zf2_02_159	lufthansa eight two two one descend flight level two nine zero 						en	
xxx-id	zf2_02_128	airfrans three five six set course direct hochwald 						en	
xxx-id	zf2_02_032	jetcom one three three good morning radar contact climb flight level three four zero with the best rate of climb 						en	
xxx-id	zf2_02_030	lufthansa eight two six eight set course direct olben st prex climb flight level three four zero 						en	
xxx-id	zf2_02_002	lufthansa five two nine four contact geneva on ah one two eight one five bye 						en	
xxx-id	zf2_02_136	aero lloyd five nine zero good morning radar contact maintain flight level three zero zero proceed via trasadingen canne 						en	
xxx-id	zf2_02_059	airfrans one five five four due to traffic descend flight level two nine zero the rate two thousand 						en	
xxx-id	zf2_02_214	delta seven six contact milan one three four five two bye 						en	
xxx-id	zf2_02_007	~t ~w ~a eight eight one good morning radar contact maintain flight level three four zero trasadingen zurich east fusse 						en	
xxx-id	zf2_02_015	sabena seven eight one six radar contact climb initially flight level three four zero trasadingen karlsruhe 						en	
xxx-id	zf2_02_134	[EMPTY] 						en	
xxx-id	zf2_02_164	that's correct and proceed direct trasadingen nelli 						en	
xxx-id	zf2_02_033	lufthansa triple five zero squawk two seven five seven 						en	
xxx-id	zf2_02_137	lufthansa eight two two one good morning ah radar contact maintain flight level three three zero proceed trasadingen zurich eas= fu= fusse 						en	
xxx-id	zf2_02_057	swissair six five five two good morning radar contact proceed vi= 						en	
xxx-id	zf2_02_061	lufthansa four three five six contact reims on one three four four bye bye 						en	
xxx-id	zf2_02_055	aero lloyd five six zero contact geneva on one three three one five bye bye 						en	
xxx-id	zf2_02_181	until passing flight level three two zero then direct canne 						en	
xxx-id	zf2_02_006	swissair six five two zero contact rhein control one two zero decimal nine two bye 						en	
xxx-id	zf2_02_163	good morning lufthansa four five seven five radar contact continue climb flight level three two zero 						en	
xxx-id	zf2_02_180	roger good morning alitalia four eight five radar contact continue descent flight level two five zero 						en	
xxx-id	zf2_02_119	aero lloyd five one seven resume own navigation direct ah karlsruhe and contact rhein control on one two zero decimal nine two bye bye 						en	
xxx-id	zf2_02_191	okay 						en	
xxx-id	zf2_02_138	united six nine good morning radar contact descend to flight level three zero zero 						en	
xxx-id	zf2_02_070	airfrans one five five four own navigation direct fusse contact milan one three four five two bye bye 						en	
xxx-id	zf2_02_178	lufthansa four six five two contact geneva one three three one five bye bye 						en	
xxx-id	zf2_02_072	[EMPTY] 						en	
xxx-id	zf2_02_034	lufthansa five three one eight contact milan one three four five two bye 						en	
xxx-id	zf2_02_160	alitalia one one seven descend flight level two five zero 						en	
xxx-id	zf2_02_023	roger lufthansa triple five zero maintain two eight zero trasadingen fribourg 						en	
xxx-id	zf2_02_158	[EMPTY] 						en	
xxx-id	zf2_02_198	netherlands air force four one four contact milan one three four five two bye bye 						en	
xxx-id	zf2_02_109	yes please thanks 						en	
xxx-id	zf2_02_142	lufthansa four six five two good morning radar contact maintain flight level two nine zero trasadingen st prex 						en	
xxx-id	zf2_02_014	airfrans three two six one squawk two seven two four 						en	
xxx-id	zf2_02_082	hapag lloyd one seven one geneva one three three one five bye bye 						en	
xxx-id	zf2_02_125	alitalia two nine two good morning squawk two seven six one 						en	
xxx-id	zf2_02_174	[EMPTY] 						en	
xxx-id	zf2_02_091	german air force four nine zero one geneva one three three one five bye bye 						en	
xxx-id	zf2_02_008	good morning blue five seven two radar contact continue descent flight level two five zero 						en	
xxx-id	zf2_02_205	turkish nine two five contact reims one three four four bye 						en	
xxx-id	zf2_02_036	lufthansa eight two six eight further climb clearance radar one three three decimal four bye bye 						en	
xxx-id	zf2_02_186	alitalia four eight seven good morning ah radar contact maintain flight level three zero zero trasadingen canne 						en	
xxx-id	zf2_02_087	saudia three four one good morning radar contact maintain flight level three four zero flight planned route 						en	
xxx-id	zf2_02_050	lufthansa four seven two three contact milan one three four five two bye bye 						en	
xxx-id	zf2_02_093	oscar alfa victor climb flight level three four zero on radar heading of two five five 						en	
xxx-id	zf2_02_175	good morning lufthansa four four one six ah radar contact maintain for the time two nine zero further climb in ah twenty five miles trasadingen canne 						en	
xxx-id	zf2_02_052	hamburg air two five four six contact geneva one three three one five bye bye 						en	
xxx-id	zf2_02_084	[FRAGMENT] 						en	
xxx-id	zf2_02_185	aero lloyd five nine zero contact milan one three four decimal five two bye bye 						en	
xxx-id	zf2_02_154	aero lloyd five nine zero set course direct saronno 						en	
xxx-id	zf2_02_024	lufthansa four three five six proceed direct hochwald and then morok 						en	
xxx-id	zf2_02_047	air inter three two zero papa hotel that is approved 						en	
xxx-id	zf2_02_194	[FRAGMENT] 						en	
xxx-id	zf2_02_209	delta seven six descend flight level two nine zero 						en	
xxx-id	zf2_02_026	lufthansa eight two six eight good morning radar contact maintain flight level three zero zero proceed trasadingen st prex 						en	
xxx-id	zf2_02_117	lufthansa four three nine three contact oh 						en	
xxx-id	zf2_02_207	delta seven six descend flight level three one zero 						en	
xxx-id	zf2_02_092	air inter three two zero papa hotel contact reims on one three four decimal four bye bye 						en	
xxx-id	zf2_02_188	jetaviation seven zero one good morning radar contact 						en	
xxx-id	zf2_02_037	hapag lloyd six five three good morning radar contact i'll call you back with higher 						en	
xxx-id	zf2_02_075	that's correct the rate two thousand 						en	
xxx-id	zf2_02_129	swissair four eight eight climb flight level three two zero 						en	
xxx-id	zf2_02_192	thank you 						en	
xxx-id	zf2_02_025	airfrans three two six one climb flight level three one zero 						en	
xxx-id	zf2_02_184	turkish nine two five 						en	
xxx-id	zf2_02_146	lufthansa four six five two fly heading of two one zero 						en	
xxx-id	zf2_02_115	transwede one zero seven set course direct st prex 						en	
xxx-id	zf2_02_054	speedway three four six nine good morning radar contact maintain flight level three three zero proceed trasadingen zurich east fusse 						en	
xxx-id	zf2_02_121	saudia three four one heading of zero nine five 						en	
xxx-id	zf2_02_147	airfrans three five six contact reims on one three four decimal four bye bye 						en	
xxx-id	zf2_04_092	airfrans one five five four 						en	
xxx-id	zf2_04_160	alitalia four zero one left turn ten degrees 						en	
